protein_name,N,repeat,solute,conc,conc_unit,E_f,E_f_GS,chi
PUMA,34,1,PEG200,16,wt %,0.617317119,0.480238222,-0.088694798
PUMA,34,1,PEG200,20,wt %,0.624893854,0.480238222,-0.093571849
PUMA,34,1,PEG200,24,wt %,0.629999476,0.480238222,-0.096865522
PUMA,34,1,PEG1500,0,wt %,N/A,N/A,-0.107968356
PUMA,34,1,PEG1500,4,wt %,0.630175603,0.480238222,-0.096979258
PUMA,34,1,PEG1500,8,wt %,0.672515529,0.480238222,-0.124633083
PUMA,34,1,PEG1500,12,wt %,0.814809381,0.480238222,-0.229032819
PUMA,34,1,PEG1500,16,wt %,0.9361838,0.480238222,-0.369230963
PUMA,34,1,PEG1500,20,wt %,0.986836077,0.480238222,-0.51938338
PUMA,34,1,PEG1500,24,wt %,0.999999,0.480238222,-0.901309473
PUMA,34,1,PEG4000,0,wt %,N/A,N/A,-0.107968356
PUMA,34,1,PEG4000,4,wt %,0.654151559,0.480238222,-0.112551205
PUMA,34,1,PEG4000,8,wt %,0.717789782,0.480238222,-0.155295825
PUMA,34,1,PEG4000,12,wt %,0.843837684,0.480238222,-0.25499083
PUMA,34,1,PEG4000,16,wt %,0.933957589,0.480238222,-0.365364019
PUMA,34,1,PEG4000,20,wt %,0.989837529,0.480238222,-0.539904519
PUMA,34,1,PEG4000,24,wt %,0.999999,0.480238222,-0.901309473
PUMA,34,1,PEG8000,0,wt %,N/A,N/A,-0.107968356
PUMA,34,1,PEG8000,4,wt %,0.660484455,0.480238222,-0.116699979
PUMA,34,1,PEG8000,8,wt %,0.792195866,0.480238222,-0.210390559
PUMA,34,1,PEG8000,12,wt %,0.92791613,0.480238222,-0.35534064
PUMA,34,1,PEG8000,16,wt %,0.972335244,0.480238222,-0.45471042
PUMA,34,1,PEG8000,20,wt %,0.998240085,0.480238222,-0.656980999
PUMA,34,1,PEG8000,24,wt %,0.999999,0.480238222,-0.901309473
PUMA,34,1,Sucrose,0,wt %,N/A,N/A,-0.107968356
PUMA,34,1,Sucrose,4,wt %,0.62710533,0.480238222,-0.094997711
PUMA,34,1,Sucrose,8,wt %,0.619580487,0.480238222,-0.090150475
PUMA,34,1,Sucrose,12,wt %,0.613447179,0.480238222,-0.086208019
PUMA,34,1,Sucrose,16,wt %,0.614627218,0.480238222,-0.086966024
PUMA,34,1,Sucrose,20,wt %,0.618917872,0.480238222,-0.089724214
PUMA,34,1,Sucrose,24,wt %,0.620284307,0.480238222,-0.090603338
PUMA,34,1,L(+)-Arabinose,0,wt %,N/A,N/A,-0.107968356
PUMA,34,1,L(+)-Arabinose,4,wt %,0.62599065,0.480238222,-0.094278871
PUMA,34,1,L(+)-Arabinose,8,wt %,0.612272165,0.480238222,-0.085453467
PUMA,34,1,L(+)-Arabinose,12,wt %,0.59780674,0.480238222,-0.076179219
PUMA,34,1,L(+)-Arabinose,16,wt %,0.59929319,0.480238222,-0.077131207
PUMA,34,1,L(+)-Arabinose,20,wt %,0.59240364,0.480238222,-0.072720141
PUMA,34,1,L(+)-Arabinose,24,wt %,0.597296559,0.480238222,-0.075852517
PUMA,34,1,Dextran,0,wt %,N/A,N/A,-0.107968356
PUMA,34,1,Dextran,4,wt %,0.706805361,0.480238222,-0.147715163
PUMA,34,1,Dextran,8,wt %,0.773531553,0.480238222,-0.195800729
PUMA,34,1,Dextran,12,wt %,0.836901186,0.480238222,-0.24854179
PUMA,34,1,Dextran,16,wt %,0.876370923,0.480238222,-0.28794396
PUMA,34,1,Dextran,20,wt %,0.932192326,0.480238222,-0.362366757
PUMA,34,1,Dextran,24,wt %,0.988043693,0.480238222,-0.527125879
PUMA,34,1,EG,0,wt %,N/A,N/A,-0.107968356
PUMA,34,1,EG,4,wt %,0.640888711,0.480238222,-0.103913771
PUMA,34,1,EG,8,wt %,0.649634999,0.480238222,-0.109602468
PUMA,34,1,EG,12,wt %,0.660226539,0.480238222,-0.116530672
PUMA,34,1,EG,16,wt %,0.666702185,0.480238222,-0.120790926
PUMA,34,1,EG,20,wt %,0.660068558,0.480238222,-0.116426982
PUMA,34,1,EG,24,wt %,0.64839067,0.480238222,-0.108791467
PUMA,34,1,PEG400,0,wt %,N/A,N/A,-0.107968356
PUMA,34,1,PEG400,4,wt %,0.622104015,0.480238222,-0.091774671
PUMA,34,1,PEG400,8,wt %,0.62678012,0.480238222,-0.094787957
PUMA,34,1,PEG400,12,wt %,0.641753268,0.480238222,-0.104474916
PUMA,34,1,PEG400,16,wt %,0.665962717,0.480238222,-0.120303424
PUMA,34,1,PEG400,20,wt %,0.688442152,0.480238222,-0.135256571
PUMA,34,1,PEG400,24,wt %,0.706250068,0.480238222,-0.147334661
PUMA,34,1,PEG2000,0,wt %,N/A,N/A,-0.107968356
PUMA,34,1,PEG2000,4,wt %,0.654700119,0.480238222,-0.112909901
PUMA,34,1,PEG2000,8,wt %,0.695896544,0.480238222,-0.140284329
PUMA,34,1,PEG2000,12,wt %,0.805870285,0.480238222,-0.221521643
PUMA,34,1,PEG2000,16,wt %,0.916900974,0.480238222,-0.338564276
PUMA,34,1,PEG2000,20,wt %,0.968970592,0.480238222,-0.443857762
PUMA,34,1,PEG2000,24,wt %,0.990777931,0.480238222,-0.547362289
PUMA,34,1,PEG6000,0,wt %,N/A,N/A,-0.107968356
PUMA,34,1,PEG6000,4,wt %,0.666924106,0.480238222,-0.120937282
PUMA,34,1,PEG6000,8,wt %,0.783541358,0.480238222,-0.203545633
PUMA,34,1,PEG6000,12,wt %,0.912547657,0.480238222,-0.332381986
PUMA,34,1,PEG6000,16,wt %,0.969860094,0.480238222,-0.446631799
PUMA,34,1,PEG6000,20,wt %,0.996689704,0.480238222,-0.618793875
PUMA,34,1,PEG6000,24,wt %,0.999999,0.480238222,-0.901309473
PUMA,34,1,PEG10000,0,wt %,N/A,N/A,-0.107968356
PUMA,34,1,PEG10000,4,wt %,0.670134495,0.480238222,-0.123057298
PUMA,34,1,PEG10000,8,wt %,0.811214099,0.480238222,-0.225987915
PUMA,34,1,PEG10000,12,wt %,0.927815489,0.480238222,-0.355179063
PUMA,34,1,PEG10000,16,wt %,0.981075919,0.480238222,-0.488913869
PUMA,34,1,PEG10000,20,wt %,0.999999,0.480238222,-0.901309473
PUMA,34,1,PEG10000,24,wt %,0.999999,0.480238222,-0.901309473
PUMA,34,1,Buffer (standard),0,N/A,0.6458057,0.480238222,-0.107108519
PUMA,34,1,Buffer (standard),0,N/A,0.646226951,0.480238222,-0.10738261
PUMA,34,1,Buffer (standard),0,N/A,0.643678863,0.480238222,-0.105725624
PUMA,34,1,Buffer (standard),0,N/A,0.644000396,0.480238222,-0.105934588
PUMA,34,1,Buffer (standard),0,N/A,0.643630587,0.480238222,-0.105694253
PUMA,34,1,Buffer (standard),0,N/A,0.644658271,0.480238222,-0.106362251
PUMA,34,1,L-Proline,0,wt %,N/A,N/A,-0.106367974
PUMA,34,1,L-Proline,4,wt %,0.621468293,0.480238222,-0.091365383
PUMA,34,1,L-Proline,8,wt %,0.607920248,0.480238222,-0.082660633
PUMA,34,1,L-Proline,12,wt %,0.599337081,0.480238222,-0.077159319
PUMA,34,1,L-Proline,16,wt %,0.592692571,0.480238222,-0.072905072
PUMA,34,1,L-Proline,20,wt %,0.581602474,0.480238222,-0.06580858
PUMA,34,1,L-Proline,24,wt %,0.581865614,0.480238222,-0.065976946
PUMA,34,1,Glycine,0,wt %,N/A,N/A,-0.106367974
PUMA,34,1,Glycine,2,wt %,0.65592091,0.480238222,-0.113708608
PUMA,34,1,Glycine,4,wt %,0.680385331,0.480238222,-0.129863559
PUMA,34,1,Glycine,6,wt %,0.704603066,0.480238222,-0.146207558
PUMA,34,1,Glycine,8,wt %,0.741855632,0.480238222,-0.17231337
PUMA,34,1,Glycine,10,wt %,0.771335508,0.480238222,-0.194124478
PUMA,34,1,Glycine,12,wt %,0.802347443,0.480238222,-0.218614422
PUMA,34,1,Tricine,0,wt %,N/A,N/A,-0.106367974
PUMA,34,1,Tricine,4,wt %,0.590820649,0.480238222,-0.071707009
PUMA,34,1,Tricine,8,wt %,0.557530316,0.480238222,-0.050391553
PUMA,34,1,Tricine,12,wt %,0.524640409,0.480238222,-0.029187222
PUMA,34,1,Tricine,16,wt %,0.512487427,0.480238222,-0.021278419
PUMA,34,1,Tricine,20,wt %,0.509905607,0.480238222,-0.01959153
PUMA,34,1,Tricine,24,wt %,0.500488395,0.480238222,-0.013416172
PUMA,34,1,Sarcosine,0,wt %,N/A,N/A,-0.106367974
PUMA,34,1,Sarcosine,4,wt %,0.658628679,0.480238222,-0.115482432
PUMA,34,1,Sarcosine,8,wt %,0.68823177,0.480238222,-0.135115222
PUMA,34,1,Sarcosine,12,wt %,0.719915276,0.480238222,-0.156775138
PUMA,34,1,Sarcosine,16,wt %,0.764125386,0.480238222,-0.18867506
PUMA,34,1,Sarcosine,20,wt %,0.800446956,0.480238222,-0.217057808
PUMA,34,1,Sarcosine,24,wt %,0.835225024,0.480238222,-0.247008587
PUMA,34,1,BetaineH2O,0,wt %,N/A,N/A,-0.106367974
PUMA,34,1,BetaineH2O,4,wt %,0.624169218,0.480238222,-0.093104882
PUMA,34,1,BetaineH2O,8,wt %,0.586554983,0.480238222,-0.068977373
PUMA,34,1,BetaineH2O,12,wt %,0.62268346,0.480238222,-0.092147802
PUMA,34,1,BetaineH2O,16,wt %,0.625717649,0.480238222,-0.094102862
PUMA,34,1,BetaineH2O,20,wt %,0.623448247,0.480238222,-0.092640394
PUMA,34,1,BetaineH2O,24,wt %,0.63039332,0.480238222,-0.097119863
PUMA,34,1,L-Tryptophan,0,wt %,N/A,N/A,-0.106367974
PUMA,34,1,L-Tryptophan,0.2,wt %,0.722491386,0.480238222,-0.158573803
PUMA,34,1,L-Tryptophan,0.4,wt %,0.752403512,0.480238222,-0.179980195
PUMA,34,1,L-Tryptophan,0.6,wt %,0.760002193,0.480238222,-0.185594305
PUMA,34,1,L-Tryptophan,0.8,wt %,0.76388156,0.480238222,-0.188492178
PUMA,34,1,L-Tryptophan,1,wt %,0.757715687,0.480238222,-0.183896513
PUMA,34,1,L-Tryptophan,1.2,wt %,0.759165441,0.480238222,-0.18497213
PUMA,34,1,D-Galactose,0,wt %,N/A,N/A,-0.106367974
PUMA,34,1,D-Galactose,4,wt %,0.612998324,0.480238222,-0.085919754
PUMA,34,1,D-Galactose,8,wt %,0.592938589,0.480238222,-0.07306254
PUMA,34,1,D-Galactose,12,wt %,0.577044873,0.480238222,-0.062892282
PUMA,34,1,D-Galactose,16,wt %,0.571512992,0.480238222,-0.059351597
PUMA,34,1,D-Galactose,20,wt %,0.56230901,0.480238222,-0.053455961
PUMA,34,1,D-Galactose,24,wt %,0.571832306,0.480238222,-0.059556017
PUMA,34,1,Trehalose2H2O,0,wt %,N/A,N/A,-0.106367974
PUMA,34,1,Trehalose2H2O,4,wt %,0.629195273,0.480238222,-0.096346298
PUMA,34,1,Trehalose2H2O,8,wt %,0.621442905,0.480238222,-0.09134904
PUMA,34,1,Trehalose2H2O,12,wt %,0.614096875,0.480238222,-0.086625326
PUMA,34,1,Trehalose2H2O,16,wt %,0.612685817,0.480238222,-0.085719074
PUMA,34,1,Trehalose2H2O,20,wt %,0.615277982,0.480238222,-0.087384148
PUMA,34,1,Trehalose2H2O,24,wt %,0.610897008,0.480238222,-0.084570664
PUMA,34,1,D-Mannitol,0,wt %,N/A,N/A,-0.106367974
PUMA,34,1,D-Mannitol,2,wt %,0.633913214,0.480238222,-0.099394824
PUMA,34,1,D-Mannitol,4,wt %,0.632516064,0.480238222,-0.098491422
PUMA,34,1,D-Mannitol,6,wt %,0.630733697,0.480238222,-0.097339709
PUMA,34,1,D-Mannitol,8,wt %,0.633202246,0.480238222,-0.098935042
PUMA,34,1,D-Mannitol,10,wt %,0.629298491,0.480238222,-0.09641293
PUMA,34,1,D-Mannitol,12,wt %,0.630080094,0.480238222,-0.096917581
PUMA,34,1,Xylitol,0,wt %,N/A,N/A,-0.106367974
PUMA,34,1,Xylitol,4,wt %,0.624462241,0.480238222,-0.093293697
PUMA,34,1,Xylitol,8,wt %,0.611098301,0.480238222,-0.084699869
PUMA,34,1,Xylitol,12,wt %,0.6087851,0.480238222,-0.083215436
PUMA,34,1,Xylitol,16,wt %,0.606630815,0.480238222,-0.081833644
PUMA,34,1,Xylitol,20,wt %,0.598858628,0.480238222,-0.076852875
PUMA,34,1,Xylitol,24,wt %,0.604030588,0.480238222,-0.080166587
PUMA,34,1,Meso-Erythritol,0,wt %,N/A,N/A,-0.106367974
PUMA,34,1,Meso-Erythritol,4,wt %,0.622587487,0.480238222,-0.092085996
PUMA,34,1,Meso-Erythritol,8,wt %,0.609671426,0.480238222,-0.083784121
PUMA,34,1,Meso-Erythritol,12,wt %,0.604277003,0.480238222,-0.080324534
PUMA,34,1,Meso-Erythritol,16,wt %,0.59804468,0.480238222,-0.076331594
PUMA,34,1,Meso-Erythritol,20,wt %,0.59536932,0.480238222,-0.074618549
PUMA,34,1,Meso-Erythritol,24,wt %,0.588089474,0.480238222,-0.06995925
PUMA,34,1,Myo-Inositol,0,wt %,N/A,N/A,-0.106367974
PUMA,34,1,Myo-Inositol,2,wt %,0.632579045,0.480238222,-0.098532134
PUMA,34,1,Myo-Inositol,4,wt %,0.627647242,0.480238222,-0.09534729
PUMA,34,1,Myo-Inositol,6,wt %,0.630096978,0.480238222,-0.096928484
PUMA,34,1,Myo-Inositol,8,wt %,0.632818988,0.480238222,-0.098687248
PUMA,34,1,Myo-Inositol,10,wt %,0.626935725,0.480238222,-0.094888316
PUMA,34,1,Myo-Inositol,12,wt %,0.655095427,0.480238222,-0.113168465
PUMA,34,1,Urea,0,M,N/A,N/A,-0.106367974
PUMA,34,1,Urea,0.25,M,0.616668506,0.480238222,-0.088277822
PUMA,34,1,Urea,0.5,M,0.583238483,0.480238222,-0.066855351
PUMA,34,1,Urea,0.75,M,0.544934762,0.480238222,-0.042298307
PUMA,34,1,Urea,1,M,0.512271366,0.480238222,-0.021137346
PUMA,34,1,Urea,1.25,M,0.469489733,0.480238222,0.007209962
PUMA,34,1,Urea,1.5,M,0.437125838,0.480238222,0.029381131
PUMA,34,1,GuHCl,0,M,N/A,N/A,-0.106367974
PUMA,34,1,GuHCl,0.25,M,0.543594442,0.480238222,-0.041435407
PUMA,34,1,GuHCl,0.5,M,0.437399989,0.480238222,0.029190002
PUMA,34,1,GuHCl,0.75,M,0.371609796,0.480238222,0.077206849
PUMA,34,1,GuHCl,1,M,0.323890249,0.480238222,0.115694481
PUMA,34,1,GuHCl,1.25,M,0.284592333,0.480238222,0.150792783
PUMA,34,1,GuHCl,1.5,M,0.250139428,0.480238222,0.185063962
PUMA,34,1,Buffer (no NaCl),0,N/A,0.729006969,0.480238222,-0.163152215
PUMA,34,1,Buffer (no NaCl),0,N/A,0.729117231,0.480238222,-0.163230067
PUMA,34,1,Buffer (no NaCl),0,N/A,0.728418292,0.480238222,-0.162736788
PUMA,34,1,Buffer (no NaCl),0,N/A,0.729910477,0.480238222,-0.163790519
PUMA,34,1,Buffer (no NaCl),0,N/A,0.728817867,0.480238222,-0.163018728
PUMA,34,1,Buffer (no NaCl),0,N/A,0.727380719,0.480238222,-0.162005449
PUMA,34,1,NaCl,0,M,N/A,N/A,-0.162988961
PUMA,34,1,NaCl,0.25,M,0.586472093,0.480238222,-0.068924335
PUMA,34,1,NaCl,0.5,M,0.556506606,0.480238222,-0.049734704
PUMA,34,1,NaCl,0.75,M,0.560437768,0.480238222,-0.052256329
PUMA,34,1,NaCl,1,M,0.577349123,0.480238222,-0.06308698
PUMA,34,1,NaCl,1.25,M,0.592594621,0.480238222,-0.072842378
PUMA,34,1,NaCl,1.5,M,0.629675035,0.480238222,-0.096656031
PUMA,34,1,KCl,0,M,N/A,N/A,-0.162988961
PUMA,34,1,KCl,0.25,M,0.591812,0.480238222,-0.072341472
PUMA,34,1,KCl,0.5,M,0.573949459,0.480238222,-0.06091124
PUMA,34,1,KCl,0.75,M,0.588817176,0.480238222,-0.070424905
PUMA,34,1,KCl,1,M,0.615802671,0.480238222,-0.087721319
PUMA,34,1,KCl,1.25,M,0.644833139,0.480238222,-0.106475953
PUMA,34,1,KCl,1.5,M,0.65765871,0.480238222,-0.114846655
Ash1,83,1,Buffer (standard),0,N/A,0.377358834,0.357777907,-0.013943202
Ash1,83,1,Buffer (standard),0,N/A,0.380987761,0.357777907,-0.016473465
Ash1,83,1,Buffer (standard),0,N/A,0.381194994,0.357777907,-0.016617479
Ash1,83,1,Buffer (standard),0,N/A,0.378125059,0.357777907,-0.014478781
Ash1,83,1,Buffer (standard),0,N/A,0.378076874,0.357777907,-0.014445122
Ash1,83,1,Buffer (standard),0,N/A,0.380319007,0.357777907,-0.016008371
Ash1,83,1,Ficoll,0,wt %,N/A,N/A,-0.015327737
Ash1,83,1,Ficoll,4,wt %,0.412069616,0.357777907,-0.037544634
Ash1,83,1,Ficoll,8,wt %,0.446374413,0.357777907,-0.059755381
Ash1,83,1,Ficoll,12,wt %,0.501999469,0.357777907,-0.094109293
Ash1,83,1,Ficoll,16,wt %,0.57964679,0.357777907,-0.140201792
Ash1,83,1,Ficoll,20,wt %,0.705610421,0.357777907,-0.215882847
Ash1,83,1,Ficoll,24,wt %,0.875571129,0.357777907,-0.344720873
Ash1,83,1,D-Sorbitol,0,wt %,N/A,N/A,-0.015327737
Ash1,83,1,D-Sorbitol,4,wt %,0.367014302,0.357777907,-0.006640313
Ash1,83,1,D-Sorbitol,8,wt %,0.362342627,0.357777907,-0.003296372
Ash1,83,1,D-Sorbitol,12,wt %,0.363885728,0.357777907,-0.004404177
Ash1,83,1,D-Sorbitol,16,wt %,0.371173641,0.357777907,-0.009593121
Ash1,83,1,D-Sorbitol,20,wt %,0.363100681,0.357777907,-0.003840992
Ash1,83,1,D-Sorbitol,24,wt %,0.371066334,0.357777907,-0.009517224
Ash1,83,1,Glycerol,0,wt %,N/A,N/A,-0.015327737
Ash1,83,1,Glycerol,4,wt %,0.356233952,0.357777907,0.001121619
Ash1,83,1,Glycerol,8,wt %,0.355696371,0.357777907,0.001512953
Ash1,83,1,Glycerol,12,wt %,0.350598738,0.357777907,0.005244818
Ash1,83,1,Glycerol,16,wt %,0.345235186,0.357777907,0.009213598
Ash1,83,1,Glycerol,20,wt %,0.33591997,0.357777907,0.016214715
Ash1,83,1,Glycerol,24,wt %,0.333764046,0.357777907,0.01785551
Ash1,83,1,PEG200,0,wt %,N/A,N/A,-0.015327737
Ash1,83,1,PEG200,4,wt %,0.418273074,0.357777907,-0.041634313
Ash1,83,1,PEG200,8,wt %,0.431341829,0.357777907,-0.050139857
Ash1,83,1,PEG200,12,wt %,0.462956838,0.357777907,-0.070178692
Ash1,83,1,PEG200,16,wt %,0.514790826,0.357777907,-0.101804075
Ash1,83,1,PEG200,20,wt %,0.560544715,0.357777907,-0.128958625
Ash1,83,1,PEG200,24,wt %,0.5966624,0.357777907,-0.15021045
Ash1,83,1,PEG1500,0,wt %,N/A,N/A,-0.015327737
Ash1,83,1,PEG1500,4,wt %,0.415292311,0.357777907,-0.039673606
Ash1,83,1,PEG1500,8,wt %,0.605209288,0.357777907,-0.155243381
Ash1,83,1,PEG1500,12,wt %,0.760318226,0.357777907,-0.251667429
Ash1,83,1,PEG1500,16,wt %,0.815894606,0.357777907,-0.292227874
Ash1,83,1,PEG1500,20,wt %,0.861176255,0.357777907,-0.330809144
Ash1,83,1,PEG1500,24,wt %,0.889989351,0.357777907,-0.359779318
Ash1,83,1,PEG4000,0,wt %,N/A,N/A,-0.015327737
Ash1,83,1,PEG4000,4,wt %,0.490792792,0.357777907,-0.087315292
Ash1,83,1,PEG4000,8,wt %,0.731752216,0.357777907,-0.232608951
Ash1,83,1,PEG4000,12,wt %,0.813846135,0.357777907,-0.290624249
Ash1,83,1,PEG4000,16,wt %,0.863066287,0.357777907,-0.332580202
Ash1,83,1,PEG4000,20,wt %,0.907471666,0.357777907,-0.379995287
Ash1,83,1,PEG4000,24,wt %,0.940581247,0.357777907,-0.42754338
Ash1,83,1,PEG8000,0,wt %,N/A,N/A,-0.015327737
Ash1,83,1,PEG8000,4,wt %,0.482583652,0.357777907,-0.082303018
Ash1,83,1,PEG8000,8,wt %,0.683788406,0.357777907,-0.202316291
Ash1,83,1,PEG8000,12,wt %,0.809530807,0.357777907,-0.287278369
Ash1,83,1,PEG8000,16,wt %,0.874381552,0.357777907,-0.343532164
Ash1,83,1,PEG8000,20,wt %,0.916257954,0.357777907,-0.391198545
Ash1,83,1,PEG8000,24,wt %,0.94716017,0.357777907,-0.439282157
Ash1,83,1,Sucrose,0,wt %,N/A,N/A,-0.015327737
Ash1,83,1,Sucrose,4,wt %,0.363349318,0.357777907,-0.004019453
Ash1,83,1,Sucrose,8,wt %,0.35839224,0.357777907,-0.00044534
Ash1,83,1,Sucrose,12,wt %,0.348851031,0.357777907,0.0065332
Ash1,83,1,Sucrose,16,wt %,0.340553797,0.357777907,0.012714405
Ash1,83,1,Sucrose,20,wt %,0.338415086,0.357777907,0.014325537
Ash1,83,1,Sucrose,24,wt %,0.338370301,0.357777907,0.014359355
Ash1,83,1,L(+)-Arabinose,0,wt %,N/A,N/A,-0.015327737
Ash1,83,1,L(+)-Arabinose,4,wt %,0.368623923,0.357777907,-0.007785703
Ash1,83,1,L(+)-Arabinose,8,wt %,0.353688526,0.357777907,0.002978282
Ash1,83,1,L(+)-Arabinose,12,wt %,0.339010125,0.357777907,0.013876529
Ash1,83,1,L(+)-Arabinose,16,wt %,0.333089858,0.357777907,0.018370238
Ash1,83,1,L(+)-Arabinose,20,wt %,0.328184342,0.357777907,0.022139309
Ash1,83,1,L(+)-Arabinose,24,wt %,0.325663306,0.357777907,0.024092944
Ash1,83,1,Dextran,0,wt %,N/A,N/A,-0.015327737
Ash1,83,1,Dextran,4,wt %,0.622350304,0.357777907,-0.165364053
Ash1,83,1,Dextran,8,wt %,0.564091926,0.357777907,-0.131048472
Ash1,83,1,Dextran,12,wt %,0.572448508,0.357777907,-0.135967564
Ash1,83,1,Dextran,16,wt %,0.599720038,0.357777907,-0.152010266
Ash1,83,1,Dextran,20,wt %,0.653820847,0.357777907,-0.184116023
Ash1,83,1,Dextran,24,wt %,0.768056673,0.357777907,-0.257004559
Ash1,83,1,EG,0,wt %,N/A,N/A,-0.015327737
Ash1,83,1,EG,4,wt %,0.388962548,0.357777907,-0.021979285
Ash1,83,1,EG,8,wt %,0.387131434,0.357777907,-0.020721549
Ash1,83,1,EG,12,wt %,0.387681026,0.357777907,-0.021099445
Ash1,83,1,EG,16,wt %,0.383984033,0.357777907,-0.018550751
Ash1,83,1,EG,20,wt %,0.381170952,0.357777907,-0.016600774
Ash1,83,1,EG,24,wt %,0.37412969,0.357777907,-0.011678122
Ash1,83,1,PEG400,0,wt %,N/A,N/A,-0.015327737
Ash1,83,1,PEG400,4,wt %,0.392470472,0.357777907,-0.02437831
Ash1,83,1,PEG400,8,wt %,0.415628846,0.357777907,-0.039895377
Ash1,83,1,PEG400,12,wt %,0.517385469,0.357777907,-0.103358008
Ash1,83,1,PEG400,16,wt %,0.615458092,0.357777907,-0.161289182
Ash1,83,1,PEG400,20,wt %,0.700718423,0.357777907,-0.212813832
Ash1,83,1,PEG400,24,wt %,0.742503848,0.357777907,-0.239673632
Ash1,83,1,PEG2000,0,wt %,N/A,N/A,-0.015327737
Ash1,83,1,PEG2000,4,wt %,0.439244552,0.357777907,-0.055215921
Ash1,83,1,PEG2000,8,wt %,0.547679192,0.357777907,-0.121365806
Ash1,83,1,PEG2000,12,wt %,0.722671604,0.357777907,-0.226731585
Ash1,83,1,PEG2000,16,wt %,0.825213229,0.357777907,-0.299655414
Ash1,83,1,PEG2000,20,wt %,0.882573789,0.357777907,-0.351877573
Ash1,83,1,PEG2000,24,wt %,0.91603362,0.357777907,-0.390902174
Ash1,83,1,PEG6000,0,wt %,N/A,N/A,-0.015327737
Ash1,83,1,PEG6000,4,wt %,0.446733979,0.357777907,-0.059983345
Ash1,83,1,PEG6000,8,wt %,0.616392927,0.357777907,-0.161841399
Ash1,83,1,PEG6000,12,wt %,0.799582042,0.357777907,-0.279721729
Ash1,83,1,PEG6000,16,wt %,0.868026737,0.357777907,-0.337305263
Ash1,83,1,PEG6000,20,wt %,0.913573439,0.357777907,-0.387689075
Ash1,83,1,PEG6000,24,wt %,0.947021884,0.357777907,-0.439024197
Ash1,83,1,PEG10000,0,wt %,N/A,N/A,-0.015327737
Ash1,83,1,PEG10000,4,wt %,0.441375281,0.357777907,-0.056576398
Ash1,83,1,PEG10000,8,wt %,0.679346016,0.357777907,-0.199590353
Ash1,83,1,PEG10000,12,wt %,0.819663894,0.357777907,-0.295205467
Ash1,83,1,PEG10000,16,wt %,0.88326637,0.357777907,-0.352600893
Ash1,83,1,PEG10000,20,wt %,0.931433173,0.357777907,-0.41276071
Ash1,83,1,PEG10000,24,wt %,0.962073317,0.357777907,-0.470810976
Ash1,83,1,Buffer (standard),0,N/A,0.376855118,0.357777907,-0.013590721
Ash1,83,1,Buffer (standard),0,N/A,0.385733902,0.357777907,-0.019759063
Ash1,83,1,Buffer (standard),0,N/A,0.378864571,0.357777907,-0.01499501
Ash1,83,1,Buffer (standard),0,N/A,0.382703001,0.357777907,-0.017663919
Ash1,83,1,Buffer (standard),0,N/A,0.382386627,0.357777907,-0.017444602
Ash1,83,1,Buffer (standard),0,N/A,0.380320829,0.357777907,-0.016009639
Ash1,83,1,L-Proline,0,wt %,N/A,N/A,-0.016577159
Ash1,83,1,L-Proline,4,wt %,0.355916779,0.357777907,0.001352455
Ash1,83,1,L-Proline,8,wt %,0.335842554,0.357777907,0.016273497
Ash1,83,1,L-Proline,12,wt %,0.316522105,0.357777907,0.0312757
Ash1,83,1,L-Proline,16,wt %,0.321174632,0.357777907,0.02760021
Ash1,83,1,L-Proline,20,wt %,0.307896842,0.357777907,0.038203079
Ash1,83,1,L-Proline,24,wt %,0.298571233,0.357777907,0.045869059
Ash1,83,1,Glycine,0,wt %,N/A,N/A,-0.016577159
Ash1,83,1,Glycine,2,wt %,0.375664337,0.357777907,-0.012756214
Ash1,83,1,Glycine,4,wt %,0.396114847,0.357777907,-0.026856428
Ash1,83,1,Glycine,6,wt %,0.404178918,0.357777907,-0.032290329
Ash1,83,1,Glycine,8,wt %,0.436381436,0.357777907,-0.053382454
Ash1,83,1,Glycine,10,wt %,0.464189272,0.357777907,-0.070946414
Ash1,83,1,Glycine,12,wt %,0.498211744,0.357777907,-0.091818882
Ash1,83,1,Tricine,0,wt %,N/A,N/A,-0.016577159
Ash1,83,1,Tricine,4,wt %,0.312453414,0.357777907,0.03452468
Ash1,83,1,Tricine,8,wt %,0.274472825,0.357777907,0.066629936
Ash1,83,1,Tricine,12,wt %,0.241410935,0.357777907,0.097816246
Ash1,83,1,Tricine,16,wt %,0.226155113,0.357777907,0.113514724
Ash1,83,1,Tricine,20,wt %,0.214641634,0.357777907,0.126022403
Ash1,83,1,Tricine,24,wt %,0.195637641,0.357777907,0.148121721
Ash1,83,1,Sarcosine,0,wt %,N/A,N/A,-0.016577159
Ash1,83,1,Sarcosine,4,wt %,0.444791292,0.357777907,-0.058750601
Ash1,83,1,Sarcosine,8,wt %,0.531662893,0.357777907,-0.11187298
Ash1,83,1,Sarcosine,12,wt %,0.615666281,0.357777907,-0.161412149
Ash1,83,1,Sarcosine,16,wt %,0.695406769,0.357777907,-0.209500496
Ash1,83,1,Sarcosine,20,wt %,0.760994427,0.357777907,-0.252130529
Ash1,83,1,Sarcosine,24,wt %,0.835702934,0.357777907,-0.308300131
Ash1,83,1,BetaineH2O,0,wt %,N/A,N/A,-0.016577159
